url,price,İlan Numarası,İlan Güncelleme Tarihi,Kategorisi,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,Krediye Uygunluk,Banyo Sayısı,İlan Oluşturma Tarihi,Türü,Tipi,Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,Site İçerisinde,Fiyat Durumu,Balkon Durumu,Banyo Metrekare,Yapı Durumu,Balkon Sayısı,Zemin Etüdü,Yatırıma Uygunluk,Tapu Durumu,Takas,WC Sayısı,Görüntülü Gezilebilir mi?,Yapı Tipi,Aidat,Balkon Tipi,Kira Getirisi,Balkon Metrekare,Eşya Durumu,İpotek Durumu,Salon Metrekare,WC Metrekare,Pafta,Ada,Parsel
https://www.emlakjet.com//ilan/elit-emlaktan-resatbey-mah-satilik-120-metrekare-21-daire-14345234/,2.080.000 TL,14345234,12 Aralık 2023,Satılık,110 M2,2+1,2.Kat,Yerden Isıtma,Krediye Uygun,2,03 Aralık 2023,Konut,Daire,120 M2,0 (Yeni),4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/site-icerisinde-cam-balkonlu-havuz-cepheli-21-14345140/,2.945.000 TL,14345140,23 Aralık 2023,Satılık,70 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,75 M2,5-10,3,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Evet,Betonarme,1 TL,Kapalı Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/sahibinden-satilik-11-esyali-daire-14344890/,1.200.000 TL,14344890,03 Aralık 2023,Satılık,47 M2,1+1,3.Kat,Isıtma Yok,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,55 M2,5-10,4,Kiracı Oturuyor,Hayır,Birim Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Hayır,Betonarme,130 TL,Açık Balkon,5000 TL,40 M2,Eşyalı,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/sm-emlak-tan-muradiye-mahallesi-23-nisan-parki-civarinda-satilik-21-kapali-mutfak-daire-14344875/,1.850.000 TL,14344875,03 Aralık 2023,Satılık,95 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,100 M2,4,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Hayır,Betonarme,100 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/sm-gayrimenkul-den-satilik-sifir-21-firsat-daire-14344844/,1.980.000 TL,14344844,03 Aralık 2023,Satılık,85 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,95 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,1,Evet,Betonarme,100 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/aysu-konut-emlaktan-satilik-21-ara-kat-asansorlu-luks-daire-14344593/,1.495.000 TL,14344593,21 Aralık 2023,Satılık,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,95 M2,2,4,Boş,Hayır,Birim Fiyat,Var,6 M2,İkinci El,1,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,1,Evet,Betonarme,100 TL,Açık Balkon,9000 TL,6 M2,Boş,Yok,18 M2,2 M2,0,1384,19
https://www.emlakjet.com//ilan/soma-narya-gyo-dan-satilik-sifir-dubleks-daire-14344344/,2.600.000 TL,14344344,03 Aralık 2023,Satılık,179 M2,4+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,180 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/palmiyeli-sokakta-41-luks-daire-14344331/,2.800.000 TL,14344331,15 Aralık 2023,Satılık,142 M2,4+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,2,03 Aralık 2023,Konut,Daire,160 M2,5-10,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/muradiye-havuzlu-site-icerisinde-21-luks-ara-kat-firsati-14344111/,3.150.000 TL,14344111,24 Aralık 2023,Satılık,100 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,03 Aralık 2023,Konut,Daire,105 M2,1,3,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/barbaros-mahallesi-21-masrafsiz-daire-firsati-14344110/,1.780.000 TL,14344110,24 Aralık 2023,Satılık,105 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,115 M2,11-15,3,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/peker-mahallesinde-31-asansorlu-ara-katta-teras-firsati-14344109/,2.650.000 TL,14344109,24 Aralık 2023,Satılık,135 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,175 M2,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/mesir-mahallesinde-kentsel-donusum-kapsaminda-satilik-dairemiz-14343721/,1.950.000 TL,14343721,03 Aralık 2023,Satılık,115 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,03 Aralık 2023,Konut,Daire,130 M2,21 Ve Üzeri,3,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-dan-ege-mah-uygun-fiyatli-arakat-21-14342869/,1.495.000 TL,14342869,03 Aralık 2023,Satılık,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,100 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-dan-carsi-merkezde-31-arakat-satilik-daire-utku-mah-14342868/,2.050.000 TL,14342868,03 Aralık 2023,Satılık,145 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,03 Aralık 2023,Konut,Daire,160 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisanin-kalbinde-beyazfil-karsisi-satilik-31-luks-daire-14342521/,4.750.000 TL,14342521,04 Aralık 2023,Satılık,165 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,190 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/alfa-dan-satilik-merkezefendi-8-eylul-cd-ustu-otoparkli-uc-cephe-14342519/,3.100.000 TL,14342519,04 Aralık 2023,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,135 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/turgutlu-bozkurt-mh-21-satilik-daire-14342503/,1.449.000 TL,14342503,02 Aralık 2023,Satılık,85 M2,2+1,Yüksek Giriş,Doğalgaz Sobalı,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,95 M2,4,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,Sıfır,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,1,Evet,Betonarme,0 TL,"Açık Balkon, Kapalı Balkon",9000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/ada-gayrimenkul-den-manisa-alasehir-istasyon-mah-de-satilik-21-dogalgazli-lux-daire-14342133/,1.590.000 TL,14342133,22 Aralık 2023,Satılık,75 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,85 M2,0 (Yeni),4,Boş,Hayır,Genel Fiyat,Var,10 M2,Sıfır,1,Var,Yatırıma Uygun,Kat Mülkiyeti,Var,1,Evet,Betonarme,1 TL,Açık Balkon,7500 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/akhisar-resatbey-mahallesinde-21-dogalgazli-asansorlu-kapali-otoparkli-satilik-daire-14342047/,1.350.000 TL,14342047,21 Aralık 2023,Satılık,90 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,95 M2,0 (Yeni),4,Kiracı Oturuyor,Hayır,Genel Fiyat,Yok,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Evet,Betonarme,1 TL,Açık Balkon,8000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/turgutlu-cumhuriyet-mah-31-acik-mutfak-satilik-daire-14341991/,2.275.000 TL,14341991,02 Aralık 2023,Satılık,90 M2,3+1,4.Kat,Kombi Doğalgaz,Bilinmiyor,1,02 Aralık 2023,Konut,Daire,100 M2,11-15,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/egd-emir-grup-dan-kuyualan-mah-41-180m-full-lux-satilik-dublex-14341466/,3.500.000 TL,14341466,12 Aralık 2023,Satılık,170 M2,4+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,180 M2,5-10,5,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/egd-emir-grup-dan-alaybey-mah-31-120m-full-oz-arakat-satilik-14341460/,1.650.000 TL,14341460,03 Aralık 2023,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,120 M2,21 Ve Üzeri,6,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emir-grup-tan-muradiye-de-satilik-21-full-luks-daire-14341459/,1.600.000 TL,14341459,03 Aralık 2023,Satılık,80 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,95 M2,4,3,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emir-grup-dan-uncubozkoy-mah-31-160m-asansorlu-satilik-daire-14341453/,3.300.000 TL,14341453,12 Aralık 2023,Satılık,135 M2,3+1,6.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,02 Aralık 2023,Konut,Daire,160 M2,21 Ve Üzeri,6,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/egd-emir-grup-dan-barbaros-mah-41-150m-full-lux-satilik-dublex-14341451/,2.190.000 TL,14341451,12 Aralık 2023,Satılık,130 M2,4+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,150 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emir-grup-tan-muradiye-istasyon-civarinda-21-satilik-daire-14341450/,1.395.000 TL,14341450,03 Aralık 2023,Satılık,70 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,75 M2,4,3,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/ataturk-mahallesi-31-135m2-3-katlinin-2-kati-14340748/,2.650.000 TL,14340748,23 Aralık 2023,Satılık,135 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,140 M2,5-10,3,Boş,Hayır,Genel Fiyat,Var,10 M2,Sıfır,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/utku-ins-gayrimenkulden-manisa-akhisar-kethuda-mahallesinde-satilik-31-daire-14340659/,2.000.000 TL,14340659,15 Aralık 2023,Satılık,140 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,145 M2,16-20,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/new-gayrimenkul-den-cuma-mahallesi-satilik-daire-14340326/,2.500.000 TL,14340326,06 Aralık 2023,Satılık,125 M2,3+1,2.Kat,Merkezi Kömür,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,135 M2,4,3,Boş,Hayır,Birim Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-akhisar-resatbey-mahallesi-nde-satilik-95-metrekare-21-daire-14340215/,1.530.000 TL,14340215,20 Aralık 2023,Satılık,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,95 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-akhisar-ataturk-mahallesi-nde-satilik-100-metrekare-21-daire-14340193/,1.650.000 TL,14340193,20 Aralık 2023,Satılık,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,100 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/agabey-gayrimenkul-den-yildirim-mahallesinde-acil-satilik-daire-14340133/,1.535.000 TL,14340133,02 Aralık 2023,Satılık,115 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,125 M2,4,4,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/hanedan-emlak-tan-selvilitepe-mah-de-satilik-daire-14339498/,1.510.000 TL,14339498,02 Aralık 2023,Satılık,105 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,110 M2,11-15,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-alasehir-seyhsinan-mahallesinde-satilik-daire-14338935/,1.300.000 TL,14338935,21 Aralık 2023,Satılık,75 M2,2+1,Yüksek Giriş,Merkezi Kömür,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,85 M2,0 (Yeni),4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emlak-center-dan-75-yil-mah-31-luks-daire-14338887/,2.850.000 TL,14338887,22 Aralık 2023,Satılık,100 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,110 M2,16-20,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/seda-emlaktan-akhisarin-resatbey-mahalleside-satolik-31-daire-14338053/,1.350.000 TL,14338053,21 Aralık 2023,Satılık,125 M2,3+1,4.Kat,Doğalgaz Sobalı,Krediye Uygun,1,02 Aralık 2023,Konut,Daire,135 M2,16-20,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/sahibinden-satilik-21-daire-14337385/,1.815.000 TL,14337385,02 Aralık 2023,Satılık,110 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,115 M2,5-10,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,1,Evet,Betonarme,1 TL,Kapalı Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/alasehir-kurtulus-mahallesinde-sifir-firsat-31-daire-satilik-tuna-gayrimenkul-den-14337018/,2.700.000 TL,14337018,19 Aralık 2023,Satılık,148 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,01 Aralık 2023,Konut,Daire,155 M2,0 (Yeni),4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/elit-emlaktan-resatbey-mah-satilik-95-metrekare-21-daire-14336840/,1.500.000 TL,14336840,12 Aralık 2023,Satılık,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,95 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/elit-emlak-tan-cumhuriyet-mahallesin-de-21-daire-14336838/,1.575.000 TL,14336838,12 Aralık 2023,Satılık,90 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,95 M2,4,3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emlak-center-dan-muradiye-mah-21-satilik-daire-14336137/,1.825.000 TL,14336137,22 Aralık 2023,Satılık,80 M2,2+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,90 M2,2,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/cihan-emlak-tan-seyrantepe-mahallesinde-satilik-135-metrekare-dogalgazli-31-daire-14335869/,1.580.000 TL,14335869,23 Aralık 2023,Satılık,125 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,01 Aralık 2023,Konut,Daire,135 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/cumhuriyet-eski-ataturk-okulu-karsisinda-135m2-31-bakimli-daire-14335675/,2.250.000 TL,14335675,23 Aralık 2023,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,01 Aralık 2023,Konut,Daire,135 M2,4,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Yok,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/guzelyurt-mahallesi-31-155-m2-5-katlinin-3-kati-14335438/,5.790.000 TL,14335438,23 Aralık 2023,Satılık,155 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,165 M2,11-15,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,2,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/aradiginiz-uygun-arakat-daire-asansorlu-fullux-tadilatli-14335412/,3.580.000 TL,14335412,05 Aralık 2023,Satılık,140 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,145 M2,11-15,7,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/aradiginiz-masrafsiz-ful-tadilatli-31-yuksek-zemin-14335410/,2.850.000 TL,14335410,05 Aralık 2023,Satılık,120 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,125 M2,16-20,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-dincer-mahallesi-31-cift-cephe-otoparkli-daire-14335408/,2.095.000 TL,14335408,01 Aralık 2023,Satılık,125 M2,3+1,3.Kat,Sobalı,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,130 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-karakoy-dis-mah-asansorlu-31-ful-oz-uygun-fiyatli-acil-14335406/,2.200.000 TL,14335406,01 Aralık 2023,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,01 Aralık 2023,Konut,Daire,130 M2,11-15,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
